0.19839
0.20871
0.21867
0.22828
0.23746
0.24619
0.25457
0.26329
0.27174
0.28042
0.28921
0.29764
0.30516
0.31277
0.31938
0.32535
0.33097
0.33653
0.34233
0.34849
0.35542
0.36273
0.37028
0.37781
0.38489
0.39082
0.39848
0.40622
0.41306
0.41937
0.42668
0.43733
0.44616
0.4541
0.46257
0.46883
0.47247
0.48077
0.48952
0.49836
0.50743
0.51672
0.52621
0.53587
0.54588
0.55597
0.56639
0.57699
0.58776
0.59886
0.61007
0.62142
0.63305
0.64487
0.65678
0.66875
0.68083
0.69268
0.70464
0.71654
0.72837
0.74017
0.75168
0.76296
0.77456
0.78618
0.79765
0.809
0.8204
0.8318
0.84307
0.8544
0.86581
0.87725
0.89757
1.0938
1.1319
1.1433
1.1548
1.1663
1.1779
1.1893
1.2008
1.2122
1.2235
1.2349
1.2462
1.2575
1.269
1.2807
1.2926
1.3045
1.3165
1.3285
1.3408
1.3532
1.3656
1.3781
1.3905
1.4032
