0.43505
0.43471
0.43377
0.43214
0.42998
0.42751
0.42486
0.42183
0.41876
0.41552
0.41212
0.40871
0.40555
0.40248
0.40026
0.39733
0.39476
0.39309
0.39174
0.39069
0.38974
0.38884
0.38852
0.38862
0.38864
0.38925
0.38844
0.38848
0.38884
0.38936
0.39011
0.39097
0.3921
0.3934
0.39482
0.39646
0.39831
0.40019
0.40213
0.40415
0.4061
0.40787
0.4095
0.41116
0.4127
0.41411
0.41535
0.4165
0.41759
0.4185
0.4192
0.41972
0.42009
0.42025
0.42017
0.41987
0.41937
0.41883
0.4181
0.41741
0.41673
0.41591
0.41494
0.4142
0.41327
0.41219
0.41105
0.40984
0.40842
0.40708
0.40548
0.40395
0.40281
0.4018
0.40015
0.40327
0.40517
0.40683
0.40852
0.41039
0.4126
0.41491
0.41657
0.41819
0.41987
0.42151
0.42298
0.42414
0.42508
0.42597
0.42677
0.42737
0.42775
0.42848
0.42912
0.42966
0.43
0.43012
0.43003
0.42968
